project,platform,signature,series,testrun_id,push_timestamp,change,percent change,t-value,revision
mozilla-central,linux32,56d653709121dbd160367e3a56215818fa1ec51e,damp summary opt,2673,1430820309,-11.955,3.88791024147,11.3049406863,754579ec0e68
mozilla-central,linux32,56d653709121dbd160367e3a56215818fa1ec51e,damp summary opt,2708,1431106188,52.4591666667,17.7371728044,40.219119267,5e8adf0e7f2c
mozilla-central,linux32,56d653709121dbd160367e3a56215818fa1ec51e,damp summary opt,2789,1431642823,11.385,3.36061279158,10.9236140703,07e2e15703cb
mozilla-central,linux32,46eb0291e77dd43122e019f1d4f2dabf7b058aa8,tscrollx summary pgo,2667,1430769964,-1.08333333333,9.96703212451,11.6439110713,102d0e9aa9e1
mozilla-central,windows8-64,d835ade855e745a0942835baf4be5d81996e189f,v8_7 summary pgo,3132,1435317578,33.2975,2.22750088638,7.89058798658,56e207dbb3bd
mozilla-central,windows8-64,d835ade855e745a0942835baf4be5d81996e189f,v8_7 summary pgo,3287,1436781137,-15.1625,0.991959647768,8.62498873102,38d03bf4616e
mozilla-central,linux64,17ed6349edd0e71d0df2748dc78b1b3fcea9acc9,kraken summary opt,2851,1432130055,1.34916666667,1.33486140198,10.8955038772,8d8df22fe72d
mozilla-central,linux32,e2bb1025e0347477bdd4af8a8ed14fa24911e974,tsvgx summary pgo,2910,1432772335,11.01,3.8103917678,15.5481568824,baa9c64fea6f
mozilla-central,linux32,e2bb1025e0347477bdd4af8a8ed14fa24911e974,tsvgx summary pgo,3060,1434398133,13.415,4.3775731635,16.5557386841,cd0d976e5f5c
mozilla-central,linux32,e2bb1025e0347477bdd4af8a8ed14fa24911e974,tsvgx summary pgo,3146,1435580255,-15.3458333333,4.79401236577,10.5936389662,e137fc38c431
mozilla-central,windows8-64,c680c1be79219d76abe56e0b2d65ab29deb81c4e,damp summary pgo,2708,1431106188,28.8766666667,14.2859498681,24.9946106537,5e8adf0e7f2c
mozilla-central,windows8-64,c680c1be79219d76abe56e0b2d65ab29deb81c4e,damp summary pgo,3037,1434069448,7.16916666667,3.07266460703,7.25209354555,c2a414f8bd73
mozilla-central,linux32,31bb11dc46dcea80c70b521b6a6e341b2c078b3c,tp5o_scroll summary e10s pgo,3059,1434397766,0.14,1.70437252714,7.73428427229,e14631051d83
mozilla-central,windows8-64,2eedc05c20cfd631732a4e40c5fbbef4abf38d60,v8_7 summary e10s pgo,3132,1435317578,32.5708333333,2.19805866739,7.69283730651,56e207dbb3bd
mozilla-central,windows7-32,e746c6d4d183f088e6d041b9a217f1aeff57d55e,sessionrestore_no_auto_restore summary pgo,2838,1431982192,-19.1225,3.0686956138,12.1930782321,e94dc650c901
mozilla-central,windows7-32,e746c6d4d183f088e6d041b9a217f1aeff57d55e,sessionrestore_no_auto_restore summary pgo,3165,1435708518,-9.76083333333,1.57928444783,7.47331668131,079b6f1ae1c3
mozilla-central,linux32,c0f587042737bd4e1d03bdc699afec0faa935cb2,ts_paint summary opt,2691,1430954536,282.2525,27.1979166918,49.7509045274,617dbce26726
mozilla-central,linux32,c0f587042737bd4e1d03bdc699afec0faa935cb2,ts_paint summary opt,2720,1431207441,-254.420833333,19.1053606148,52.2543345652,77d92f6d7679
mozilla-central,windowsxp,331915616eb45cfdc3870bdae1f0474d27541351,sessionrestore summary opt,2625,1430214990,183.5875,10.435802089,40.7690176738,895aebcc221a
mozilla-central,windowsxp,331915616eb45cfdc3870bdae1f0474d27541351,sessionrestore summary opt,2682,1430882608,-143.593333333,7.32265368427,24.6662486885,f938222ff4ce
mozilla-central,windowsxp,331915616eb45cfdc3870bdae1f0474d27541351,sessionrestore summary opt,2708,1431106188,-90.1666666667,4.92336477856,14.6969786347,5e8adf0e7f2c
mozilla-central,windowsxp,331915616eb45cfdc3870bdae1f0474d27541351,sessionrestore summary opt,2885,1432494934,67.5591666667,3.86934591822,13.8414846562,b6623a27fa64
mozilla-central,windowsxp,331915616eb45cfdc3870bdae1f0474d27541351,sessionrestore summary opt,2980,1433509734,-53.4358333333,2.90113352462,10.2451313757,2bd39dd8c536
mozilla-central,windowsxp,331915616eb45cfdc3870bdae1f0474d27541351,sessionrestore summary opt,3056,1434322504,28.2433333333,1.57009390822,7.0888622422,3c26bef95d54
mozilla-central,windowsxp,331915616eb45cfdc3870bdae1f0474d27541351,sessionrestore summary opt,3079,1434567431,-37.0358333333,2.01669697861,8.96392370814,099d6cd6725e
mozilla-central,linux64,6981e256ea8173cdb53dec0741ec05e8ace13f30,tsvgr_opacity summary opt,3060,1434398133,99.8391666667,34.2248021048,7.94560203357,cd0d976e5f5c
mozilla-central,linux64,6981e256ea8173cdb53dec0741ec05e8ace13f30,tsvgr_opacity summary opt,3146,1435580255,-68.3941666667,18.5383538128,21.4213296718,e137fc38c431
mozilla-central,windows7-32,5f3bf26fcaf8b9b21c7f2352ac8c40e2354f3049,tsvgx summary e10s pgo,2791,1431643072,6.49333333333,5.78956362799,20.4493355438,59b6d856160c
mozilla-central,windows7-32,5f3bf26fcaf8b9b21c7f2352ac8c40e2354f3049,tsvgx summary e10s pgo,2838,1431982192,-5.67833333333,4.8011950142,15.3597065158,e94dc650c901
mozilla-central,windows7-32,5f3bf26fcaf8b9b21c7f2352ac8c40e2354f3049,tsvgx summary e10s pgo,3113,1434974614,-9.18416666667,8.11626862264,35.3342419126,be81b8d6fae9
mozilla-central,windows7-32,5f3bf26fcaf8b9b21c7f2352ac8c40e2354f3049,tsvgx summary e10s pgo,3252,1436460966,1.84333333333,1.76037563169,7.53065224232,adfdc7f29ba7
fx-team,windows7-32,06b47ef0361390db71ed967bdb83cf2bd63b8636,ts_paint summary pgo,5658,1431648683,21.3758333333,2.53978092397,10.5521377726,fca5a78358ad
fx-team,windowsxp,52de473a02841bed86777ae42435ff2e363a415b,tpaint summary pgo,5465,1430913000,6.03833333333,3.89792032018,9.02991616473,5cffb3b5b2fb
fx-team,windowsxp,52de473a02841bed86777ae42435ff2e363a415b,tpaint summary pgo,5559,1431213307,-9.30333333333,5.78430610606,10.0418468777,2cc54ae7afa5
fx-team,osx-10-6,22ca5ec3a5d21e230d33218511c01da7155d1014,tpaint summary opt,4411,1426090114,-52.2283333333,11.5215277229,10.3513890553,
fx-team,windows8-64,abb6d4529112e132dc9d28a6a531f33acad51aaa,sessionrestore summary opt,5198,1429629473,-14.8825,0.80952959436,8.3129915861,5eb0386d2f13
fx-team,windows8-64,abb6d4529112e132dc9d28a6a531f33acad51aaa,sessionrestore summary opt,5231,1429766212,23.6941666667,1.30173900941,7.87795109215,7f9114a84892
fx-team,windows8-64,abb6d4529112e132dc9d28a6a531f33acad51aaa,sessionrestore summary opt,5291,1430122815,193.576666667,10.3948245147,74.8274647008,fafd4e0ba1bf
fx-team,windows8-64,abb6d4529112e132dc9d28a6a531f33acad51aaa,sessionrestore summary opt,5439,1430843686,-167.8875,8.09170803259,13.420521961,604006b08454
fx-team,windows8-64,abb6d4529112e132dc9d28a6a531f33acad51aaa,sessionrestore summary opt,5494,1431017337,-82.335,4.28883596924,11.3378610618,133c21f8ab74
fx-team,windows8-64,abb6d4529112e132dc9d28a6a531f33acad51aaa,sessionrestore summary opt,5841,1432423085,39.8608333333,2.14306035632,8.31354663515,08dfcb03f55b
fx-team,windows8-64,abb6d4529112e132dc9d28a6a531f33acad51aaa,sessionrestore summary opt,6021,1433295878,41.4633333333,2.14498524126,12.8389401964,db827f2026fb
fx-team,windows8-64,abb6d4529112e132dc9d28a6a531f33acad51aaa,sessionrestore summary opt,6040,1433362032,-37.7158333333,1.90427183134,10.7351122057,cd451afd6400
fx-team,windows8-64,abb6d4529112e132dc9d28a6a531f33acad51aaa,sessionrestore summary opt,6064,1433459904,-63.5816666667,3.26530786926,17.8447360945,173a4adce55e
fx-team,windows8-64,abb6d4529112e132dc9d28a6a531f33acad51aaa,sessionrestore summary opt,6248,1434225668,32.5866666667,1.71817138478,13.881064282,17e5f4d07764
fx-team,windows8-64,abb6d4529112e132dc9d28a6a531f33acad51aaa,sessionrestore summary opt,6321,1434567952,-30.5641666667,1.58921291995,7.93404911634,6876a553b898
fx-team,windows8-64,abb6d4529112e132dc9d28a6a531f33acad51aaa,sessionrestore summary opt,6672,1436571243,37.6166666667,1.95392900321,11.4932962402,424e90c44530
fx-team,linux64,d94a1100216dba2bacfb063e5315fd25d875ea2c,a11yr summary opt,5812,1432318900,-13.2458333333,1.9976372708,7.16734862396,1a7bb3dee243
fx-team,linux64,d94a1100216dba2bacfb063e5315fd25d875ea2c,a11yr summary opt,6369,1434746295,-12.8108333333,1.91213840335,9.60153214703,c319f262ce3e
fx-team,linux64,d94a1100216dba2bacfb063e5315fd25d875ea2c,a11yr summary opt,6540,1435883475,9.09416666667,1.38108472037,7.8890530611,e3033b7bfb08
fx-team,linux64,d94a1100216dba2bacfb063e5315fd25d875ea2c,a11yr summary opt,6728,1436931618,10.7791666667,1.63361547458,8.77784948394,656a56a747f9
fx-team,linux32,49f1c53c911dae318bd601103a46b9ce93bfcc19,dromaeo_css summary opt,5247,1429824323,-281.474166667,4.87789837732,8.73712035059,0db6f8666c53
fx-team,linux32,49f1c53c911dae318bd601103a46b9ce93bfcc19,dromaeo_css summary opt,5265,1429880529,296.096666667,5.39834841982,7.56866072186,237b579d8a26
fx-team,windows7-32,878b980d0b7f428578bca3666fc80f130d0709bf,sessionrestore summary opt,5291,1430122815,190.130833333,9.93974040277,37.7251748593,fafd4e0ba1bf
fx-team,windows7-32,878b980d0b7f428578bca3666fc80f130d0709bf,sessionrestore summary opt,5437,1430840026,-161.5575,7.67075298165,28.5820445111,ba9bb4a353b4
fx-team,windows7-32,878b980d0b7f428578bca3666fc80f130d0709bf,sessionrestore summary opt,5494,1431017337,-67.5791666667,3.45297427567,12.2173759812,133c21f8ab74
fx-team,windows7-32,878b980d0b7f428578bca3666fc80f130d0709bf,sessionrestore summary opt,5841,1432423085,44.315,2.33209941134,9.9193977783,08dfcb03f55b
fx-team,windows7-32,878b980d0b7f428578bca3666fc80f130d0709bf,sessionrestore summary opt,6064,1433459904,-66.3458333333,3.33782205382,17.9004254646,173a4adce55e
fx-team,linux64,9fc1870abb16858b56b5ed5731fea64841d0c8a6,tsvgx summary pgo,5901,1432772650,8.45666666667,3.42198527751,9.0613754332,242916838c5c
fx-team,linux64,9fc1870abb16858b56b5ed5731fea64841d0c8a6,tsvgx summary pgo,6269,1434403109,18.0783333333,6.96942243811,14.8704691184,59851463cc09
fx-team,linux64,9fc1870abb16858b56b5ed5731fea64841d0c8a6,tsvgx summary pgo,6469,1435580677,-16.4233333333,5.92107437396,27.3414803402,5310abba869f
fx-team,linux32,775e4ada356b88baafb0e4589758b2f199c1e6e8,tsvgr_opacity summary pgo,5425,1430773882,30.565,13.2262100947,13.5604287249,2cf04909a23b
fx-team,linux32,775e4ada356b88baafb0e4589758b2f199c1e6e8,tsvgr_opacity summary pgo,6269,1434403109,48.4508333333,17.2810847603,47.412084416,59851463cc09
fx-team,linux32,775e4ada356b88baafb0e4589758b2f199c1e6e8,tsvgr_opacity summary pgo,6469,1435580677,-57.2066666667,17.2296262832,34.3529203032,5310abba869f
fx-team,windows7-32,b8a0c80ed0a95a294273348e2fc75ce75ca4a5ff,dromaeo_dom summary opt,5247,1429824323,65.7875,2.91017013132,7.30704964759,0db6f8666c53
fx-team,windows7-32,b8a0c80ed0a95a294273348e2fc75ce75ca4a5ff,dromaeo_dom summary opt,5579,1431342340,94.4925,4.35050846287,7.56987596323,d73345efa2be
fx-team,windows7-32,b8a0c80ed0a95a294273348e2fc75ce75ca4a5ff,dromaeo_dom summary opt,5581,1431365996,101.2175,4.65236266527,8.79270261895,8d78c47be72c
fx-team,windows7-32,b8a0c80ed0a95a294273348e2fc75ce75ca4a5ff,dromaeo_dom summary opt,5774,1432248345,71.7975,3.27310150843,7.3863215722,3e737d30f842
fx-team,windows7-32,b8a0c80ed0a95a294273348e2fc75ce75ca4a5ff,dromaeo_dom summary opt,6627,1436439646,-51.17,2.29854766705,10.0656077871,5b3057b497d8
fx-team,windows7-32,b8a0c80ed0a95a294273348e2fc75ce75ca4a5ff,dromaeo_dom summary opt,6644,1436464431,68.9941666667,3.17146877084,10.9261792089,db100b3f4cbf
fx-team,linux64,32db3bc80e1e8e680ba3c0d22df3f7650c5e567a,tp5o summary opt,5039,1428919870,18.6091666667,6.46634350875,12.3412888421,43bde386bad8
fx-team,linux64,32db3bc80e1e8e680ba3c0d22df3f7650c5e567a,tp5o summary opt,5057,1428971438,-17.6541666667,5.74586384595,10.4893089912,b314615af05d
fx-team,linux64,32db3bc80e1e8e680ba3c0d22df3f7650c5e567a,tp5o summary opt,5126,1429215877,13.3275,4.53592750684,7.52986847634,7d8051a8dd01
fx-team,linux64,32db3bc80e1e8e680ba3c0d22df3f7650c5e567a,tp5o summary opt,5375,1430427545,8.80083333333,2.85443232987,9.1686347249,b4fd9967aa85
fx-team,linux64,32db3bc80e1e8e680ba3c0d22df3f7650c5e567a,tp5o summary opt,5430,1430820939,-9.14666666667,2.88834504355,10.421581982,ae783e4a68eb
fx-team,linux64,4c4dfc86eefd577ec8f1a280c4b08d3f6f0f108a,tp5o_scroll summary opt,5375,1430427545,0.536666666667,4.72834067548,14.5440591728,b4fd9967aa85
fx-team,linux64,4c4dfc86eefd577ec8f1a280c4b08d3f6f0f108a,tp5o_scroll summary opt,5421,1430770206,-2.22416666667,18.7970983872,26.5107958436,102d0e9aa9e1
fx-team,linux32,064f57310c9ff4dd16adbc64ed1cff0a6d4bde51,a11yr summary pgo,6021,1433295878,17.9391666667,3.68104348956,7.96652388997,db827f2026fb
fx-team,linux32,064f57310c9ff4dd16adbc64ed1cff0a6d4bde51,a11yr summary pgo,6395,1435154816,17.8083333333,3.51827461311,7.85080932477,4cdc1a95a672
fx-team,linux32,064f57310c9ff4dd16adbc64ed1cff0a6d4bde51,a11yr summary pgo,6680,1436782853,-14.8225,2.84688110706,7.07545151551,14a52b82b274
fx-team,linux32,eef8c8cf03486885672a954b7ae3cd86ed6c569c,tp5o_scroll summary pgo,5375,1430427545,0.3875,3.58713260819,20.2653135382,b4fd9967aa85
fx-team,linux32,eef8c8cf03486885672a954b7ae3cd86ed6c569c,tp5o_scroll summary pgo,5425,1430773882,-2.31333333333,20.7164179104,36.1822295557,2cf04909a23b
fx-team,linux64,8d03711ed5a2816fb76e2b861c7d6658c434c1a2,tp5o summary pgo,6122,1433873499,-11.5433333333,4.61080136473,7.0589713113,507407471469
fx-team,linux64,8d03711ed5a2816fb76e2b861c7d6658c434c1a2,tp5o summary pgo,6390,1434979085,5.07166666667,2.12236926993,10.6881295937,152f968b6b13
fx-team,windowsxp,3c9e23c9dc95a2a44e758999a86b60853b429275,glterrain summary opt,6078,1433511900,-1.68083333333,7.42937124756,42.5858826192,ead0c29ea6f2
fx-team,osx-10-6,b00a3833069a975bd8d0f990d98ee7c8ef479ff3,tscrollx summary opt,4848,1427937909,-0.175,2.54730713246,11.8643296581,7126c724dfbb
fx-team,osx-10-6,b00a3833069a975bd8d0f990d98ee7c8ef479ff3,tscrollx summary opt,4895,1428023347,0.2675,4.0,17.0807965512,fbfa60dce341
fx-team,windows7-32,b80a14a6b40133df0912e7a75d30c9f68ff532c2,ts_paint summary opt,5486,1430994003,205.051666667,20.3567995261,103.268837882,584c7f8c6e5b
fx-team,windows7-32,b80a14a6b40133df0912e7a75d30c9f68ff532c2,ts_paint summary opt,5522,1431093223,-165.626666667,13.6666565815,52.6010048879,663616cbe447
fx-team,windows7-32,b80a14a6b40133df0912e7a75d30c9f68ff532c2,ts_paint summary opt,5654,1431643341,20.3425,1.95985551776,8.89976499647,98d3f93bb94a
fx-team,windows7-32,b80a14a6b40133df0912e7a75d30c9f68ff532c2,ts_paint summary opt,5712,1431995664,-21.5083333333,2.04998109665,15.413139759,602cec468f2b
fx-team,linux64,0aba8dc69a91eadb973351dd8ad5281c7a62fddd,tsvgx summary opt,5901,1432772650,9.55333333333,3.29411088603,9.11545747291,242916838c5c
fx-team,linux64,0aba8dc69a91eadb973351dd8ad5281c7a62fddd,tsvgx summary opt,6265,1434398357,13.5308333333,4.49462151284,13.7380705277,5a1e229e8bff
fx-team,linux64,0aba8dc69a91eadb973351dd8ad5281c7a62fddd,tsvgx summary opt,6469,1435580677,-13.1483333333,4.20895944428,11.1672018392,5310abba869f
fx-team,linux64,0aba8dc69a91eadb973351dd8ad5281c7a62fddd,tsvgx summary opt,6746,1437003883,-7.9825,2.62650635445,7.32700358075,c5ec92c2700a
fx-team,linux64,0aba8dc69a91eadb973351dd8ad5281c7a62fddd,tsvgx summary opt,6749,1437010249,-8.54333333333,2.81421050031,8.45495550212,b0738c7a39f0
fx-team,linux32,3a3c00b2b0388b6c8fc356c2708602d089a502d8,tart summary pgo,6269,1434403109,1.95166666667,48.5892116183,61.4175335755,59851463cc09
fx-team,linux32,3a3c00b2b0388b6c8fc356c2708602d089a502d8,tart summary pgo,6469,1435580677,-1.87166666667,31.198777608,109.729005432,5310abba869f
fx-team,windows8-64,9681e921b531333a04976dd2036de3d2ee686780,tpaint summary opt,5653,1431639866,-6.4475,2.89365617216,7.37969491931,80b9c8af0d35
fx-team,windows7-32,2b7ae2df2a55d4576b0ebc4b22747b3cfa419e8e,a11yr summary opt,5530,1431106886,11.3066666667,1.63723552396,8.49018315205,390f77eb9db6
fx-team,windows7-32,2b7ae2df2a55d4576b0ebc4b22747b3cfa419e8e,a11yr summary opt,5668,1431694276,-8.19166666667,1.16848675616,8.20646046205,353afeed8cf2
fx-team,windows7-32,2b7ae2df2a55d4576b0ebc4b22747b3cfa419e8e,a11yr summary opt,6369,1434746295,-15.8716666667,2.19744212476,9.06358732762,c319f262ce3e
fx-team,linux64,d302a19fe1f655de7f9db1928a97bda4b3274568,sessionrestore summary opt,5291,1430122815,194.62,10.6662379662,31.6559737829,fafd4e0ba1bf
fx-team,linux64,d302a19fe1f655de7f9db1928a97bda4b3274568,sessionrestore summary opt,5437,1430840026,-169.776666667,8.36491066718,40.3687055434,ba9bb4a353b4
fx-team,linux64,d302a19fe1f655de7f9db1928a97bda4b3274568,sessionrestore summary opt,5494,1431017337,-68.8075,3.70159003979,16.8683491337,133c21f8ab74
fx-team,linux64,d302a19fe1f655de7f9db1928a97bda4b3274568,sessionrestore summary opt,5840,1432420266,71.5408333333,4.03039001109,8.0744445383,301df7d05cf4
fx-team,linux64,d302a19fe1f655de7f9db1928a97bda4b3274568,sessionrestore summary opt,5841,1432423085,76.1808333333,4.28036716286,13.8546815378,08dfcb03f55b
fx-team,linux64,d302a19fe1f655de7f9db1928a97bda4b3274568,sessionrestore summary opt,6021,1433295878,47.4383333333,2.52530472806,12.7084357045,db827f2026fb
fx-team,linux64,d302a19fe1f655de7f9db1928a97bda4b3274568,sessionrestore summary opt,6064,1433459904,-66.7758333333,3.47874747552,20.2751265637,173a4adce55e
fx-team,linux64,d302a19fe1f655de7f9db1928a97bda4b3274568,sessionrestore summary opt,6120,1433870966,-26.8708333333,1.43617047337,7.19873068138,fd6a02de9d0a
fx-team,windows8-64,8b910f76355c6a3e0d4734c99f8ac7dd694fee59,sessionrestore_no_auto_restore summary pgo,6327,1434574303,-12.0875,2.08141108335,7.53090665041,23683baa2910
fx-team,windows8-64,5ab7a99a4d6e40a6cf8248b77771285162ce9e18,dromaeo_dom summary opt,5764,1432171924,68.3625,2.7354811259,8.98253346256,d0a72997ef97
fx-team,windows8-64,5ab7a99a4d6e40a6cf8248b77771285162ce9e18,dromaeo_dom summary opt,5985,1433165924,97.8183333333,3.95162921974,9.17217335886,87b49eca8ced
fx-team,windows8-64,5ab7a99a4d6e40a6cf8248b77771285162ce9e18,dromaeo_dom summary opt,6395,1435154816,-153.515,6.00412816811,13.6345190062,4cdc1a95a672
fx-team,windows8-64,5ab7a99a4d6e40a6cf8248b77771285162ce9e18,dromaeo_dom summary opt,6749,1437010249,-104.654166667,4.111707751,13.8495851667,b0738c7a39f0
fx-team,windows8-64,5ab7a99a4d6e40a6cf8248b77771285162ce9e18,dromaeo_dom summary opt,6764,1437068087,79.1708333333,3.24388423425,8.45391501428,3786a4026ff8
fx-team,linux32,f4c4dae358f6ebf766b1f6aad25cdc2714cb9036,sessionrestore_no_auto_restore summary opt,5486,1430994003,18.35,2.30010643998,7.78659586675,584c7f8c6e5b
fx-team,linux32,d6871c70abde341a37dbdd001196f0d7e35f3b99,kraken summary pgo,5700,1431949978,-2.02583333333,1.83164810657,19.791544108,cd99b10e9777
fx-team,linux32,d6871c70abde341a37dbdd001196f0d7e35f3b99,kraken summary pgo,5748,1432131405,2.48166666667,2.28085627848,14.8813539733,d7d2abe89060
fx-team,linux32,d6871c70abde341a37dbdd001196f0d7e35f3b99,kraken summary pgo,5986,1433170440,-1.06916666667,0.970587345296,9.56537798851,e227cb7d7134
fx-team,linux32,d6871c70abde341a37dbdd001196f0d7e35f3b99,kraken summary pgo,6021,1433295878,0.939166666667,0.861048079641,8.69512528423,db827f2026fb
fx-team,linux32,d6871c70abde341a37dbdd001196f0d7e35f3b99,kraken summary pgo,6483,1435667157,-0.851666666667,0.773152981405,7.19116498848,1f967726f39a
fx-team,linux32,d6871c70abde341a37dbdd001196f0d7e35f3b99,kraken summary pgo,6683,1436799525,-1.30583333333,1.18713919908,7.67633361474,4e24a118876c
fx-team,linux64,bd72d04511c657c5c5040f1633fe73642fcdcb3b,tp5o summary opt,6120,1433870966,-12.79,3.99526232901,10.6288106215,fd6a02de9d0a
fx-team,windows7-32,c5f388ad52ed765ba7871ae826bd16c06008c49a,damp summary opt,5497,1431020457,46.8491666667,16.5668668557,23.4449149213,2bda9fb3b5d6
fx-team,windows7-32,c5f388ad52ed765ba7871ae826bd16c06008c49a,damp summary opt,5654,1431643341,17.92,5.59379438435,7.36439850276,98d3f93bb94a
fx-team,windows7-32,4f9685e2ae69d530231b79b98b3d9feb595f660a,kraken summary opt,5700,1431949978,-2.41166666667,2.1822733648,7.29248959569,cd99b10e9777
fx-team,windows7-32,4f9685e2ae69d530231b79b98b3d9feb595f660a,kraken summary opt,5745,1432128177,2.565,2.37393758966,9.91312324736,741dd5d30b49
fx-team,linux64,85fc4181007e5a895b3316a72adea1f1d93dae4b,kraken summary pgo,5748,1432131405,1.8625,1.89755737246,16.5124075162,d7d2abe89060
fx-team,linux64,3eca8f3dcb305b6ef6a171a33f9236210581e9ef,damp summary pgo,5375,1430427545,14.4625,6.5800199429,17.2493199296,b4fd9967aa85
fx-team,linux64,3eca8f3dcb305b6ef6a171a33f9236210581e9ef,damp summary pgo,5432,1430828897,-15.175,6.47363088572,18.9945482687,5d06e3e4609a
fx-team,linux64,3eca8f3dcb305b6ef6a171a33f9236210581e9ef,damp summary pgo,5498,1431022141,33.9291666667,15.4897052334,50.5188733604,067e21985d8d
fx-team,linux64,3eca8f3dcb305b6ef6a171a33f9236210581e9ef,damp summary pgo,5571,1431289319,-7.8075,3.09934169175,7.30420543315,93f893af2866
fx-team,linux64,3eca8f3dcb305b6ef6a171a33f9236210581e9ef,damp summary pgo,6568,1436180859,-10.1066666667,3.88855045048,9.7298696768,c6288350c268
fx-team,linux64,803a7e1f064641c91c9501344b330a7b8cf5a2a4,tp5o summary pgo,5126,1429215877,14.3833333333,6.43710397452,15.5602062508,7d8051a8dd01
fx-team,linux64,803a7e1f064641c91c9501344b330a7b8cf5a2a4,tp5o summary pgo,5375,1430427545,8.8625,3.73287563048,11.3502284086,b4fd9967aa85
fx-team,linux64,803a7e1f064641c91c9501344b330a7b8cf5a2a4,tp5o summary pgo,5432,1430828897,-7.55583333333,3.0700625728,16.0522653912,5d06e3e4609a
fx-team,linux64,803a7e1f064641c91c9501344b330a7b8cf5a2a4,tp5o summary pgo,5631,1431547977,8.5425,3.58947423709,12.8799092135,c4280fa46aa5
fx-team,windowsxp,18dfb3f63b6bcfbf0675a243bc0b711b13b4b492,ts_paint summary opt,5178,1429570499,-17.2883333333,1.98950298867,7.29570329835,b11d72334163
fx-team,windowsxp,18dfb3f63b6bcfbf0675a243bc0b711b13b4b492,ts_paint summary opt,5486,1430994003,192.800833333,21.964846524,11.5384967599,584c7f8c6e5b
fx-team,windowsxp,18dfb3f63b6bcfbf0675a243bc0b711b13b4b492,ts_paint summary opt,5522,1431093223,-157.5125,14.6675502712,20.4521724383,663616cbe447
fx-team,linux32,1dab7174e663130232c8501457fe7e991b68ce5d,tp5o summary pgo,5126,1429215877,14.145,5.67941138091,18.0495444224,7d8051a8dd01
fx-team,linux32,1dab7174e663130232c8501457fe7e991b68ce5d,tp5o summary pgo,5375,1430427545,3.87583333333,1.46243605183,7.22710453841,b4fd9967aa85
fx-team,linux32,1dab7174e663130232c8501457fe7e991b68ce5d,tp5o summary pgo,5432,1430828897,-4.33166666667,1.60886952,10.2644062414,5d06e3e4609a
fx-team,linux32,1dab7174e663130232c8501457fe7e991b68ce5d,tp5o summary pgo,5631,1431547977,4.8575,1.82877473034,7.89531279689,c4280fa46aa5
fx-team,linux32,1dab7174e663130232c8501457fe7e991b68ce5d,tp5o summary pgo,5643,1431604662,4.93666666667,1.85482052952,8.8052224074,c6ef413571dd
fx-team,windows7-32,d79661f2b29fc5c3f7de1490a1ed22f532d23bf6,sessionrestore_no_auto_restore summary opt,5178,1429570499,-13.7916666667,1.85655504153,8.40134444827,b11d72334163
fx-team,windows7-32,d79661f2b29fc5c3f7de1490a1ed22f532d23bf6,sessionrestore_no_auto_restore summary opt,5486,1430994003,15.5033333333,2.04076259845,7.30148112836,584c7f8c6e5b
fx-team,windows7-32,d79661f2b29fc5c3f7de1490a1ed22f532d23bf6,sessionrestore_no_auto_restore summary opt,5654,1431643341,20.0458333333,2.58119968109,9.08678471648,98d3f93bb94a
fx-team,windows7-32,d79661f2b29fc5c3f7de1490a1ed22f532d23bf6,sessionrestore_no_auto_restore summary opt,5712,1431995664,-22.6916666667,2.87127251255,11.2556784985,602cec468f2b
fx-team,linux32,c1053c9ba89dd3e6c19110f68cb3d2fd1e40d26f,tart summary opt,5900,1432767037,-0.0825,1.567695962,8.38891142118,1662253c88f7
fx-team,linux32,c1053c9ba89dd3e6c19110f68cb3d2fd1e40d26f,tart summary opt,6266,1434399061,1.91083333333,36.729136633,57.94733676,a6cf5aa6f5f1
fx-team,linux32,c1053c9ba89dd3e6c19110f68cb3d2fd1e40d26f,tart summary opt,6469,1435580677,-1.97666666667,27.1800160422,87.844647209,5310abba869f
fx-team,linux32,c1053c9ba89dd3e6c19110f68cb3d2fd1e40d26f,tart summary opt,6746,1437003883,0.128333333333,2.38500851789,11.262414785,c5ec92c2700a
fx-team,linux64,ddadf0ea14cbb4279acbb9d5ca1c51fabb73f713,v8_7 summary pgo,6683,1436799525,28.62,2.01032792508,9.26252125432,4e24a118876c
fx-team,windowsxp,a000283eda39c727e05d0e5c302824975b69ee18,tp5o_scroll summary opt,5242,1429797517,0.075,1.79676582152,7.29840833088,9debcc7f3774
fx-team,windowsxp,a000283eda39c727e05d0e5c302824975b69ee18,tp5o_scroll summary opt,5522,1431093223,-0.1675,3.91889257165,10.8048570675,663616cbe447
fx-team,linux32,23a4c9bc50e1d24b0a562363986025115041bef5,tp5o summary pgo,6122,1433873499,-11.075,4.04119648607,7.47895416564,507407471469
fx-team,linux32,23a4c9bc50e1d24b0a562363986025115041bef5,tp5o summary pgo,6390,1434979085,6.22,2.37148875735,11.6144335924,152f968b6b13
fx-team,windowsxp,718b3f7a46208cedcd91648e9cee6c5049351ddd,tresize summary pgo,5658,1431648683,1.255,11.075972641,12.3491921225,fca5a78358ad
fx-team,windowsxp,718b3f7a46208cedcd91648e9cee6c5049351ddd,tresize summary pgo,5717,1432004763,-0.9475,7.67154712907,7.45888284859,820337cf32eb
