Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	SVG, Opacity Row Major	2015-04-13 22:04:11	+33.5%	54214c8978eb
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	SVG, Opacity Row Major	2015-04-13 22:04:12	-52.1%	43bde386bad8
Mozilla-Inbound-Non-PGO	WINNT 5.1 (ix)	Tp5 Optimized Responsiveness	2015-04-13 22:05:03	-89.7%	54214c8978eb
Fx-Team-Non-PGO	Ubuntu HW 12.04	Tp5 Optimized	2015-04-13 22:05:37	-5.35%	5a26c1f65709
Fx-Team-Non-PGO	Ubuntu HW 12.04	Ts, Paint	2015-04-13 22:06:08	+4.13%	5a26c1f65709
Fx-Team-Non-PGO	Ubuntu HW 12.04	TP5 Scroll	2015-04-13 22:32:44	-4.12%	5a26c1f65709
Mozilla-Inbound-Non-PGO	WINNT 6.2 x64	Tp5 Optimized Responsiveness	2015-04-13 22:33:57	-84.6%	6121b4a6c0c0
Fx-Team-Non-PGO	WINNT 6.2 x64	Tp5 Optimized Responsiveness	2015-04-13 22:33:58	+42.1%	43bde386bad8
Fx-Team-Non-PGO	Ubuntu HW 12.04	tscroll-ASAP	2015-04-13 22:34:30	-2.21%	5a26c1f65709
Fx-Team-Non-PGO	Ubuntu HW 12.04	Tab Animation Test	2015-04-13 22:34:32	+3.49%	5a26c1f65709
Fx-Team-Non-PGO	Ubuntu HW 12.04	SVG, Opacity Row Major	2015-04-13 22:34:34	-19.2%	5a26c1f65709
Fx-Team-Non-PGO	Ubuntu HW 12.04	SVG-ASAP	2015-04-13 22:34:36	-2.01%	5a26c1f65709
B2g-Inbound	MacOSX 10.6 (rev4)	CanvasMark	2015-04-13 23:01:27	+2.64%	6dd4270a6c51
Mozilla-Inbound-Non-PGO	WINNT 6.1 (ix)	Tp5 Optimized Responsiveness	2015-04-13 23:03:56	-86.1%	a5a7035ebf21
Fx-Team-Non-PGO	WINNT 6.1 (ix)	Tp5 Optimized Responsiveness	2015-04-13 23:04:04	+47.5%	43bde386bad8
Fx-Team-Non-PGO	WINNT 6.1 (ix)	Tp5 Optimized (%CPU)	2015-04-13 23:04:15	-2.98%	43bde386bad8
Fx-Team-Non-PGO	WINNT 5.1 (ix)	Tp5 Optimized Responsiveness	2015-04-13 23:05:47	+47%	43bde386bad8
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	Ts, Paint	2015-04-13 23:34:05	+2.87%	8fa1ddc64165
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	tscroll-ASAP	2015-04-14 16:33:20	+3.01%	b314615af05d
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	SVG-ASAP	2015-04-14 16:33:26	+2.39%	b314615af05d
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	TP5 Scroll	2015-04-14 17:06:04	+3.79%	b314615af05d
Fx-Team-Non-PGO	Ubuntu HW 12.04	Session Restore no Auto Restore Test	2015-04-14 18:02:09	-6.75%	b314615af05d
Fx-Team-Non-PGO	Ubuntu HW 12.04	Session Restore Test	2015-04-14 18:02:13	-3.02%	b314615af05d
Fx-Team-Non-PGO	Ubuntu HW 12.04	Ts, Paint	2015-04-14 18:02:19	-3.8%	b314615af05d
Fx-Team-Non-PGO	Ubuntu HW 12.04	Tp5 Optimized	2015-04-14 18:05:46	+4.47%	b314615af05d
Fx-Team-Non-PGO	WINNT 5.1 (ix)	Tp5 Optimized Responsiveness	2015-04-14 18:06:32	-89.1%	b314615af05d
Fx-Team-Non-PGO	WINNT 6.1 (ix)	Tp5 Optimized Responsiveness	2015-04-14 18:34:56	-87.1%	b314615af05d
Fx-Team-Non-PGO	WINNT 6.1 (ix)	Tp5 Optimized (%CPU)	2015-04-14 18:35:00	+3.45%	b314615af05d
Fx-Team-Non-PGO	Ubuntu HW 12.04	tscroll-ASAP	2015-04-14 18:35:21	+2.66%	b314615af05d
Fx-Team-Non-PGO	Ubuntu HW 12.04	Tab Animation Test	2015-04-14 18:35:23	-2.99%	b314615af05d
Fx-Team-Non-PGO	Ubuntu HW 12.04	SVG, Opacity Row Major	2015-04-14 18:35:26	+13.5%	b314615af05d
Fx-Team-Non-PGO	Ubuntu HW 12.04	SVG-ASAP	2015-04-14 18:35:28	+2.26%	b314615af05d
Fx-Team-Non-PGO	Ubuntu HW 12.04	TP5 Scroll	2015-04-14 19:30:47	+4.75%	347f8029ab4d
Fx-Team-Non-PGO	WINNT 6.2 x64	Tp5 Optimized Responsiveness	2015-04-14 19:34:59	-82.5%	b314615af05d
Mozilla-Inbound	MacOSX 10.10	TP5 Scroll	2015-04-15 03:03:47	-1.17e+04%	0c2613f8fed5
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	SVG, Opacity Row Major	2015-04-14 16:33:24	+34.2%	b314615af05d
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	Session Restore no Auto Restore Test	2015-04-14 16:33:33	-5.26%	b314615af05d
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	Session Restore Test	2015-04-14 16:33:37	-2.99%	b314615af05d
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	Paint	2015-04-14 16:33:42	+6.63%	b314615af05d
Fx-Team-Non-PGO	Ubuntu HW 12.04	SVG, Opacity Row Major	2015-04-14 16:31:47	+13.8%	6f2c078e1be4
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	Tp5 Optimized	2015-04-14 16:32:08	+5.58%	b314615af05d
Mozilla-Inbound-Non-PGO	WINNT 6.1 (ix)	Tp5 No Network Row Major MozAfterPaint (Non-Main Startup File IO Bytes)	2015-04-15 16:04:03	-15.4%	304f87a54059
Firefox	MacOSX 10.10	TP5 Scroll	2015-04-16 03:31:56	-978%	2ee2da378d12
Fx-Team-Non-PGO	WINNT 6.1 (ix)	Tp5 No Network Row Major MozAfterPaint (Non-Main Startup File IO Bytes)	2015-04-16 05:32:23	-14.8%	cdf2a0056d6a
Firefox-Non-PGO	WINNT 6.1 (ix)	Tp5 No Network Row Major MozAfterPaint (Non-Main Startup File IO Bytes)	2015-04-16 13:02:29	-17%	b58b07945d30
Mozilla-Aurora	MacOSX 10.10	TP5 Scroll	2015-04-16 16:05:02	-934%	692922cc239c
Mozilla-Beta	MacOSX 10.10	Tp5 Optimized Responsiveness	2015-04-16 16:35:23	-416%	333017ad43a9
Mozilla-Beta	MacOSX 10.10	Tp5 Optimized (Main RSS)	2015-04-16 16:35:26	-47.8%	05508ccf3ae8
Mozilla-Aurora	MacOSX 10.10	Tp5 Optimized (Main RSS)	2015-04-16 16:35:34	-36.9%	8d6fa774aa8d
Mozilla-Beta	MacOSX 10.10	Tp5 Optimized	2015-04-16 16:35:36	-861%	05508ccf3ae8
Mozilla-Aurora	MacOSX 10.10	Tp5 Optimized	2015-04-16 16:35:36	-378%	8d6fa774aa8d
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	CanvasMark	2015-04-16 17:32:59	-14.9%	662e8039bc4c
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	TResize	2015-04-16 17:33:04	-11.6%	662e8039bc4c
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	Paint	2015-04-16 17:33:23	+14.8%	662e8039bc4c
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	Paint	2015-04-16 18:01:51	+14.9%	662e8039bc4c
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	Ts, Paint	2015-04-16 18:01:55	+3.96%	662e8039bc4c
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	Tp5 Optimized	2015-04-16 18:03:07	-4.57%	662e8039bc4c
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	Customization Animation Tests	2015-04-16 18:04:08	-7.64%	662e8039bc4c
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	tscroll-ASAP	2015-04-16 18:04:16	-4.16%	662e8039bc4c
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	Tab Animation Test	2015-04-16 18:04:19	-7.52%	662e8039bc4c
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	SVG-ASAP	2015-04-16 18:04:25	-5.01%	662e8039bc4c
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04 x64	TP5 Scroll	2015-04-16 18:04:31	-13.2%	662e8039bc4c
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	CanvasMark	2015-04-16 18:04:42	-12.5%	662e8039bc4c
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	TResize	2015-04-16 18:04:47	-10.8%	662e8039bc4c
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	Customization Animation Tests	2015-04-16 18:05:55	-10.2%	662e8039bc4c
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	tscroll-ASAP	2015-04-16 18:05:58	-6.9%	662e8039bc4c
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	Tab Animation Test	2015-04-16 18:06:00	-6.55%	662e8039bc4c
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	SVG-ASAP	2015-04-16 18:06:05	-5.09%	662e8039bc4c
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	Tp5 Optimized	2015-04-16 18:30:37	-4.45%	662e8039bc4c
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	WEBGL Terrain	2015-04-16 18:30:59	-6.33%	662e8039bc4c
Mozilla-Inbound-Non-PGO	Ubuntu HW 12.04	TP5 Scroll	2015-04-16 18:31:02	-15.7%	662e8039bc4c
B2g-Inbound-Non-PGO	WINNT 6.1 (ix)	Tp5 No Network Row Major MozAfterPaint (Non-Main Startup File IO Bytes)	2015-04-16 22:05:39	-19.9%	6c5a1670a2ea
Mozilla-Aurora	WINNT 6.1 (ix)	Tp5 No Network Row Major MozAfterPaint (Main Normal File IO Bytes)	2015-04-16 23:04:45	-35.1%	0539704521a1
Mozilla-Inbound-Non-PGO	WINNT 6.1 (ix)	Tp5 No Network Row Major MozAfterPaint (Non-Main Startup File IO Bytes)	2015-04-17 04:04:04	+16.1%	5782e3653c5d
B2g-Inbound-Non-PGO	WINNT 6.2 x64	Session Restore Test	2015-04-17 04:33:37	-2.24%	24ccca4707eb
B2g-Inbound	WINNT 6.1 (ix)	Tp5 No Network Row Major MozAfterPaint (Non-Main Startup File IO Bytes)	2015-04-17 10:02:48	-16.4%	e7aa7f289b66
Fx-Team	WINNT 6.1 (ix)	Tp5 No Network Row Major MozAfterPaint (Non-Main Startup File IO Bytes)	2015-04-17 12:33:46	-14.2%	bcca2f834b76
Fx-Team-Non-PGO	Ubuntu HW 12.04	Tp5 Optimized	2015-04-17 17:03:11	-3.8%	7d8051a8dd01
Fx-Team-Non-PGO	Ubuntu HW 12.04	WEBGL Terrain	2015-04-17 17:03:53	-6.52%	7d8051a8dd01
Fx-Team-Non-PGO	Ubuntu HW 12.04	TP5 Scroll	2015-04-17 17:03:55	-15.7%	7d8051a8dd01
Fx-Team-Non-PGO	Ubuntu HW 12.04	Session Restore Test	2015-04-17 17:04:20	+2.16%	7d8051a8dd01
Fx-Team-Non-PGO	Ubuntu HW 12.04	Paint	2015-04-17 17:04:24	+14.7%	7d8051a8dd01
Fx-Team-Non-PGO	Ubuntu HW 12.04	Ts, Paint	2015-04-17 17:04:30	+3.83%	7d8051a8dd01
Fx-Team-Non-PGO	Ubuntu HW 12.04	CanvasMark	2015-04-17 17:04:34	-11.7%	7d8051a8dd01
Fx-Team-Non-PGO	Ubuntu HW 12.04	TResize	2015-04-17 17:04:37	-11.2%	7d8051a8dd01
Fx-Team-Non-PGO	Ubuntu HW 12.04	Customization Animation Tests	2015-04-17 17:04:52	-9.9%	7d8051a8dd01
Fx-Team-Non-PGO	Ubuntu HW 12.04	Tab Animation Test	2015-04-17 17:04:57	-6.72%	7d8051a8dd01
Fx-Team-Non-PGO	Ubuntu HW 12.04	tscroll-ASAP	2015-04-17 17:04:54	-6.76%	7d8051a8dd01
Fx-Team-Non-PGO	Ubuntu HW 12.04	SVG-ASAP	2015-04-17 17:05:01	-5.47%	7d8051a8dd01
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	CanvasMark	2015-04-17 17:33:31	-16.2%	7d8051a8dd01
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	TResize	2015-04-17 17:33:34	-12.6%	7d8051a8dd01
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	Paint	2015-04-17 17:34:27	+12.5%	7d8051a8dd01
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	TP5 Scroll	2015-04-17 18:05:57	-13.2%	7d8051a8dd01
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	Customization Animation Tests	2015-04-17 18:06:19	-7.59%	7d8051a8dd01
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	tscroll-ASAP	2015-04-17 18:06:22	-4.84%	7d8051a8dd01
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	Tab Animation Test	2015-04-17 18:06:25	-8.08%	7d8051a8dd01
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	SVG-ASAP	2015-04-17 18:06:31	-5.56%	7d8051a8dd01
Fx-Team-Non-PGO	Ubuntu HW 12.04 x64	SVG, Opacity Row Major	2015-04-17 18:06:28	-22%	7d8051a8dd01
Mozilla-Beta	WINNT 6.1 (ix)	Tp5 Optimized (Modified Page List Bytes)	2015-04-17 21:01:29	+11.4%	062e49bcb2da
Mozilla-Inbound	Ubuntu HW 12.04	Customization Animation Tests	2015-04-18 01:32:40	-10.6%	5c83a36d9eba
Mozilla-Inbound	Ubuntu HW 12.04	tscroll-ASAP	2015-04-18 01:32:43	-5.26%	5c83a36d9eba
Mozilla-Inbound	Ubuntu HW 12.04	Tab Animation Test	2015-04-18 01:32:45	-8.65%	5c83a36d9eba
Mozilla-Inbound	Ubuntu HW 12.04	SVG-ASAP	2015-04-18 01:32:50	-6.56%	5c83a36d9eba
Mozilla-Inbound	Ubuntu HW 12.04	CanvasMark	2015-04-18 01:34:51	-12.9%	5c83a36d9eba
Mozilla-Inbound	Ubuntu HW 12.04	TResize	2015-04-18 01:34:54	-15.3%	5c83a36d9eba
Mozilla-Inbound	Ubuntu HW 12.04	WEBGL Terrain	2015-04-18 01:34:57	-6.02%	5c83a36d9eba
Mozilla-Inbound	Ubuntu HW 12.04	Paint	2015-04-18 01:36:59	+14.6%	5c83a36d9eba
Mozilla-Inbound	Ubuntu HW 12.04 x64	CanvasMark	2015-04-18 02:01:35	-15.5%	5c83a36d9eba
Mozilla-Inbound	Ubuntu HW 12.04 x64	TResize	2015-04-18 02:01:37	-11.1%	5c83a36d9eba
Mozilla-Inbound	Ubuntu HW 12.04 x64	Paint	2015-04-18 02:01:46	+13.3%	5c83a36d9eba
Mozilla-Inbound	Ubuntu HW 12.04 x64	Customization Animation Tests	2015-04-18 02:34:43	-9.45%	5c83a36d9eba
Mozilla-Inbound	Ubuntu HW 12.04 x64	tscroll-ASAP	2015-04-18 02:34:46	-12.3%	5c83a36d9eba
Mozilla-Inbound	Ubuntu HW 12.04 x64	Tab Animation Test	2015-04-18 02:34:49	-9.58%	5c83a36d9eba
Mozilla-Inbound	Ubuntu HW 12.04 x64	SVG-ASAP	2015-04-18 02:34:55	-6.11%	5c83a36d9eba
Mozilla-Inbound	Ubuntu HW 12.04	SVG, Opacity Row Major	2015-04-18 05:00:50	+27.6%	fb2f2efbd38c
Mozilla-Inbound	WINNT 6.1 (ix)	Tp5 No Network Row Major MozAfterPaint (Non-Main Startup File IO Bytes)	2015-04-18 07:07:09	+13.7%	2b9d047bd0d3
B2g-Inbound	Ubuntu HW 12.04	Tab Animation Test	2015-04-19 06:32:15	-8.2%	9f6bc0ab8205
Fx-Team	Ubuntu HW 12.04	Customization Animation Tests	2015-04-19 15:00:36	-11.2%	7d8051a8dd01
Fx-Team	Ubuntu HW 12.04	tscroll-ASAP	2015-04-19 15:00:39	-4.98%	7d8051a8dd01
Fx-Team	Ubuntu HW 12.04	Tab Animation Test	2015-04-19 15:00:41	-8.67%	7d8051a8dd01
Fx-Team	Ubuntu HW 12.04	SVG-ASAP	2015-04-19 15:00:45	-6.71%	7d8051a8dd01
Fx-Team	Ubuntu HW 12.04 x64	Customization Animation Tests	2015-04-19 15:01:40	-9.12%	7d8051a8dd01
Fx-Team	Ubuntu HW 12.04 x64	tscroll-ASAP	2015-04-19 15:01:42	-12.7%	7d8051a8dd01
Fx-Team	Ubuntu HW 12.04 x64	Tab Animation Test	2015-04-19 15:01:44	-9.69%	7d8051a8dd01
Fx-Team	Ubuntu HW 12.04 x64	SVG-ASAP	2015-04-19 15:01:48	-6.2%	7d8051a8dd01
Fx-Team	Ubuntu HW 12.04	Tp5 Optimized	2015-04-19 15:02:35	-5.57%	7d8051a8dd01
Fx-Team	Ubuntu HW 12.04 x64	Tp5 Optimized	2015-04-19 15:02:44	-6.24%	7d8051a8dd01
Fx-Team	Ubuntu HW 12.04	CanvasMark	2015-04-19 15:02:48	-13.7%	7d8051a8dd01
Fx-Team	Ubuntu HW 12.04	TResize	2015-04-19 15:02:51	-13.6%	7d8051a8dd01
Fx-Team	Ubuntu HW 12.04 x64	TResize	2015-04-19 15:02:56	-10.1%	7d8051a8dd01
Fx-Team	Ubuntu HW 12.04 x64	Paint	2015-04-19 15:03:04	+13.4%	7d8051a8dd01
Fx-Team	Ubuntu HW 12.04 x64	CanvasMark	2015-04-19 15:02:53	-15.5%	7d8051a8dd01
Fx-Team	Ubuntu HW 12.04	Paint	2015-04-19 15:03:17	+13.7%	7d8051a8dd01
Fx-Team	Ubuntu HW 12.04	WEBGL Terrain	2015-04-19 15:32:01	-6.15%	7d8051a8dd01
Fx-Team	Ubuntu HW 12.04	TP5 Scroll	2015-04-19 15:32:03	-13.4%	7d8051a8dd01
Fx-Team	Ubuntu HW 12.04 x64	TP5 Scroll	2015-04-19 15:32:07	-10.8%	7d8051a8dd01
Fx-Team	Ubuntu HW 12.04	SVG, Opacity Row Major	2015-04-19 21:31:49	+27.4%	bb032c07da15
Firefox-Non-PGO	Ubuntu HW 12.04	CanvasMark	2015-04-20 05:01:54	-12.2%	51e3cb11a258
Firefox-Non-PGO	Ubuntu HW 12.04	TResize	2015-04-20 05:01:58	-12.1%	51e3cb11a258
Firefox-Non-PGO	Ubuntu HW 12.04 x64	Tp5 Optimized	2015-04-20 05:02:07	-5.79%	51e3cb11a258
Firefox-Non-PGO	Ubuntu HW 12.04 x64	CanvasMark	2015-04-20 05:02:14	-15.1%	51e3cb11a258
Firefox-Non-PGO	Ubuntu HW 12.04 x64	TResize	2015-04-20 05:02:20	-14%	51e3cb11a258
B2g-Inbound-Non-PGO	Ubuntu HW 12.04 x64	CanvasMark	2015-04-20 05:02:17	-15.6%	9f6bc0ab8205
B2g-Inbound-Non-PGO	Ubuntu HW 12.04 x64	TResize	2015-04-20 05:02:21	-11.7%	9f6bc0ab8205
Firefox-Non-PGO	Ubuntu HW 12.04	Paint	2015-04-20 05:03:06	+13.8%	51e3cb11a258
B2g-Inbound-Non-PGO	Ubuntu HW 12.04 x64	Session Restore no Auto Restore Test	2015-04-20 05:03:18	+4.37%	9f6bc0ab8205
B2g-Inbound-Non-PGO	Ubuntu HW 12.04 x64	Session Restore Test	2015-04-20 05:03:21	+2.05%	9f6bc0ab8205
Firefox-Non-PGO	Ubuntu HW 12.04 x64	Paint	2015-04-20 05:03:24	+14.7%	51e3cb11a258
B2g-Inbound-Non-PGO	Ubuntu HW 12.04 x64	Paint	2015-04-20 05:03:25	+12.5%	9f6bc0ab8205
Firefox-Non-PGO	Ubuntu HW 12.04	WEBGL Terrain	2015-04-20 05:33:00	-6.17%	51e3cb11a258
Firefox-Non-PGO	Ubuntu HW 12.04	TP5 Scroll	2015-04-20 05:33:02	-15.6%	51e3cb11a258
Firefox-Non-PGO	Ubuntu HW 12.04 x64	Customization Animation Tests	2015-04-20 05:33:33	-7.08%	51e3cb11a258
B2g-Inbound-Non-PGO	Ubuntu HW 12.04 x64	Customization Animation Tests	2015-04-20 05:33:36	-7.81%	9f6bc0ab8205
Firefox-Non-PGO	Ubuntu HW 12.04 x64	tscroll-ASAP	2015-04-20 05:33:38	-4.06%	51e3cb11a258
B2g-Inbound-Non-PGO	Ubuntu HW 12.04 x64	tscroll-ASAP	2015-04-20 05:33:38	-4.9%	9f6bc0ab8205
Firefox-Non-PGO	Ubuntu HW 12.04 x64	Tab Animation Test	2015-04-20 05:33:40	-8.28%	51e3cb11a258
B2g-Inbound-Non-PGO	Ubuntu HW 12.04 x64	Tab Animation Test	2015-04-20 05:33:41	-8.47%	9f6bc0ab8205
Firefox-Non-PGO	Ubuntu HW 12.04 x64	SVG-ASAP	2015-04-20 05:33:45	-4.88%	51e3cb11a258
B2g-Inbound-Non-PGO	Ubuntu HW 12.04 x64	SVG-ASAP	2015-04-20 05:33:46	-5.68%	9f6bc0ab8205
Firefox-Non-PGO	Ubuntu HW 12.04 x64	TP5 Scroll	2015-04-20 05:33:58	-13.3%	51e3cb11a258
B2g-Inbound-Non-PGO	Ubuntu HW 12.04	Paint	2015-04-20 05:34:24	+15.6%	9f6bc0ab8205
B2g-Inbound-Non-PGO	Ubuntu HW 12.04	Session Restore Test	2015-04-20 05:34:22	+2.46%	9f6bc0ab8205
B2g-Inbound-Non-PGO	Ubuntu HW 12.04	CanvasMark	2015-04-20 05:35:02	-13%	9f6bc0ab8205
B2g-Inbound-Non-PGO	Ubuntu HW 12.04	TResize	2015-04-20 05:35:06	-13.2%	9f6bc0ab8205
Firefox-Non-PGO	Ubuntu HW 12.04	Customization Animation Tests	2015-04-20 05:35:31	-8.95%	51e3cb11a258
B2g-Inbound-Non-PGO	Ubuntu HW 12.04	Customization Animation Tests	2015-04-20 05:35:32	-10.6%	9f6bc0ab8205
B2g-Inbound-Non-PGO	Ubuntu HW 12.04	tscroll-ASAP	2015-04-20 05:35:35	-7.26%	9f6bc0ab8205
Firefox-Non-PGO	Ubuntu HW 12.04	Tab Animation Test	2015-04-20 05:35:37	-6.75%	51e3cb11a258
Firefox-Non-PGO	Ubuntu HW 12.04	tscroll-ASAP	2015-04-20 05:35:34	-6.99%	51e3cb11a258
Firefox-Non-PGO	Ubuntu HW 12.04	SVG-ASAP	2015-04-20 05:35:41	-6.09%	51e3cb11a258
B2g-Inbound-Non-PGO	Ubuntu HW 12.04	SVG-ASAP	2015-04-20 05:35:42	-5.8%	9f6bc0ab8205
B2g-Inbound-Non-PGO	Ubuntu HW 12.04	Tab Animation Test	2015-04-20 05:35:37	-6.89%	9f6bc0ab8205
B2g-Inbound-Non-PGO	Ubuntu HW 12.04	WEBGL Terrain	2015-04-20 06:01:52	-6.36%	9f6bc0ab8205
Firefox	Ubuntu HW 12.04 x64	WEBGL Terrain	2015-04-20 08:34:00	-2.22%	a35163f83d22
Mozilla-Inbound-Non-PGO	WINNT 5.1 (ix)	TP5 Scroll	2015-04-20 10:05:18	-2.71%	b2799372e82b
B2g-Inbound	Ubuntu HW 12.04	CanvasMark	2015-04-19 06:00:39	-13.8%	9f6bc0ab8205
B2g-Inbound	Ubuntu HW 12.04	TResize	2015-04-19 06:00:42	-14.2%	9f6bc0ab8205
B2g-Inbound	Ubuntu HW 12.04 x64	TP5 Scroll	2015-04-19 06:00:56	-10.9%	9f6bc0ab8205
B2g-Inbound	Ubuntu HW 12.04	Paint	2015-04-19 06:01:16	+14.9%	9f6bc0ab8205
B2g-Inbound	Ubuntu HW 12.04	Ts, Paint	2015-04-19 06:01:18	+2.97%	9f6bc0ab8205
B2g-Inbound	Ubuntu HW 12.04 x64	Customization Animation Tests	2015-04-19 06:01:53	-9.59%	9f6bc0ab8205
B2g-Inbound	Ubuntu HW 12.04 x64	Tab Animation Test	2015-04-19 06:01:58	-9.51%	9f6bc0ab8205
B2g-Inbound	Ubuntu HW 12.04 x64	tscroll-ASAP	2015-04-19 06:01:56	-13%	9f6bc0ab8205
B2g-Inbound	Ubuntu HW 12.04 x64	SVG-ASAP	2015-04-19 06:02:03	-5.83%	9f6bc0ab8205
B2g-Inbound	Ubuntu HW 12.04 x64	Tp5 Optimized	2015-04-19 06:02:36	-6.43%	9f6bc0ab8205
B2g-Inbound	Ubuntu HW 12.04 x64	CanvasMark	2015-04-19 06:02:39	-15.9%	9f6bc0ab8205
B2g-Inbound	Ubuntu HW 12.04 x64	TResize	2015-04-19 06:02:42	-10.1%	9f6bc0ab8205
B2g-Inbound	Ubuntu HW 12.04 x64	Paint	2015-04-19 06:02:52	+14.1%	9f6bc0ab8205
B2g-Inbound	Ubuntu HW 12.04	WEBGL Terrain	2015-04-19 06:31:21	-5.97%	9f6bc0ab8205
B2g-Inbound	Ubuntu HW 12.04	Customization Animation Tests	2015-04-19 06:32:10	-11.7%	9f6bc0ab8205
B2g-Inbound	Ubuntu HW 12.04	SVG, Opacity Row Major	2015-04-19 06:32:17	+26.5%	9f6bc0ab8205
B2g-Inbound	Ubuntu HW 12.04	SVG-ASAP	2015-04-19 06:32:22	-6.56%	9f6bc0ab8205
B2g-Inbound	Ubuntu HW 12.04	tscroll-ASAP	2015-04-19 06:32:13	-5.23%	9f6bc0ab8205
B2g-Inbound-Non-PGO	Ubuntu HW 12.04	Ts, Paint	2015-04-20 12:33:48	+3.38%	1cbb2b277958
Fx-Team-Non-PGO	WINNT 6.1 (ix)	Tp5 No Network Row Major MozAfterPaint (Non-Main Startup File IO Bytes)	2015-04-20 16:30:58	+14.2%	560a202db924
Fx-Team	WINNT 6.1 (ix)	Tp5 No Network Row Major MozAfterPaint (Non-Main Startup File IO Bytes)	2015-04-20 23:05:00	+13.2%	560a202db924
Firefox-Non-PGO	Ubuntu HW 12.04 x64	Session Restore Test	2015-04-21 01:31:13	+2.26%	1997fbfa8a8f
Firefox	Ubuntu HW 12.04 x64	Tp5 Optimized	2015-04-21 02:03:57	-5.14%	51e3cb11a258
Firefox	Ubuntu HW 12.04 x64	CanvasMark	2015-04-21 02:04:07	-16.3%	51e3cb11a258
Firefox	Ubuntu HW 12.04 x64	TResize	2015-04-21 02:04:09	-12%	51e3cb11a258
Firefox	Ubuntu HW 12.04 x64	Paint	2015-04-21 02:04:19	+12.8%	51e3cb11a258
Firefox	Ubuntu HW 12.04 x64	Customization Animation Tests	2015-04-21 02:04:58	-8.5%	51e3cb11a258
Firefox	Ubuntu HW 12.04 x64	tscroll-ASAP	2015-04-21 02:05:01	-12.6%	51e3cb11a258
Firefox	Ubuntu HW 12.04 x64	Tab Animation Test	2015-04-21 02:05:05	-10.5%	51e3cb11a258
Firefox	Ubuntu HW 12.04 x64	SVG-ASAP	2015-04-21 02:05:14	-5.92%	51e3cb11a258
Firefox	Ubuntu HW 12.04	CanvasMark	2015-04-21 04:30:58	-14.1%	51e3cb11a258
Firefox	Ubuntu HW 12.04	TResize	2015-04-21 04:31:04	-13.5%	51e3cb11a258
Firefox	Ubuntu HW 12.04	Paint	2015-04-21 04:31:12	+13.7%	51e3cb11a258
Firefox	Ubuntu HW 12.04	WEBGL Terrain	2015-04-21 05:02:17	-6.23%	51e3cb11a258
Firefox	Ubuntu HW 12.04	TP5 Scroll	2015-04-21 05:02:20	-13.2%	51e3cb11a258
Firefox	Ubuntu HW 12.04	tscroll-ASAP	2015-04-21 05:04:39	-5.32%	51e3cb11a258
Firefox	Ubuntu HW 12.04	Customization Animation Tests	2015-04-21 05:04:36	-10.8%	51e3cb11a258
Firefox	Ubuntu HW 12.04	Tab Animation Test	2015-04-21 05:04:42	-8.73%	51e3cb11a258
Firefox	Ubuntu HW 12.04	SVG-ASAP	2015-04-21 05:04:47	-6.51%	51e3cb11a258
Firefox	Ubuntu HW 12.04	SVG, Opacity Row Major	2015-04-21 05:34:05	+22.7%	51e3cb11a258
